"Interval start","Normal traffic","DDoS"
6.149,0,0
6.15,0,0
6.151,0,0
6.152,0,0
6.153,0,0
6.154,0,0
6.155,0,0
6.156,0,0
6.157,0,0
6.158,0,0
6.159,0,0
6.16,2,0
6.161,1,0
6.162,2,0
6.163,1,0
6.164,2,0
6.165,1,0
6.166,0,0
6.167,0,0
6.168,0,0
6.169,0,0
6.17,0,0
6.171,0,0
6.172,0,0
6.173,0,0
6.174,0,0
6.175,0,0
6.176,1,0
6.177,0,0
6.178,0,0
6.179,0,0
6.18,0,0
6.181,0,0
6.182,0,0
6.183,0,0
6.184,0,0
6.185,0,0
6.186,0,0
6.187,0,0
6.188,3,0
6.189,1,0
6.19,1,0
6.191,1,0
6.192,2,0
6.193,0,0
6.194,0,0
6.195,0,0
6.196,0,0
6.197,0,0
6.198,0,0
6.199,0,0
6.2,0,0
6.201,0,0
6.202,0,0
6.203,0,0
6.204,1,0
6.205,0,0
6.206,0,0
6.207,0,0
6.208,0,0
6.209,0,0
6.21,0,0
6.211,0,0
6.212,0,0
6.213,0,0
6.214,0,0
6.215,0,0
6.216,1,0
6.217,0,0
6.218,0,0
6.219,0,0
6.22,0,0
6.221,0,0
6.222,0,0
6.223,0,0
6.224,2,0
6.225,0,0
6.226,0,0
6.227,0,0
6.228,3,0
6.229,1,0
6.23,1,0
6.231,1,0
6.232,0,0
6.233,0,0
6.234,0,0
6.235,0,0
6.236,0,0
6.237,1,0
6.238,0,0
6.239,1,0
6.24,0,0
6.241,0,0
6.242,0,0
6.243,0,0
6.244,0,0
6.245,1,0
6.246,0,0
6.247,0,0
6.248,0,0
6.249,1,0
6.25,0,0
6.251,0,0
6.252,0,0
6.253,2,0
6.254,0,0
6.255,0,0
6.256,0,0
6.257,0,0
6.258,0,0
6.259,0,0
6.26,3,0
6.261,0,0
6.262,1,0
6.263,1,0
6.264,1,0
6.265,0,0
6.266,1,0
6.267,0,0
6.268,0,0
6.269,0,0
6.27,0,0
6.271,0,0
6.272,0,0
6.273,0,0
6.274,0,0
6.275,0,0
6.276,0,0
6.277,1,0
6.278,0,0
6.279,0,0
6.28,0,0
6.281,0,0
6.282,0,0
6.283,0,0
6.284,0,0
6.285,0,0
6.286,0,0
6.287,0,0
6.288,0,0
6.289,0,0
6.29,3,0
6.291,0,0
6.292,4,0
6.293,0,0
6.294,2,0
6.295,0,0
6.296,0,0
6.297,1,0
6.298,1,0
6.299,0,0
6.3,0,0
6.301,0,0
6.302,1,0
6.303,0,0
6.304,1,0
6.305,0,0
6.306,0,0
6.307,0,0
6.308,0,0
6.309,0,0
6.31,0,0
6.311,0,0
6.312,0,0
6.313,0,0
6.314,0,0
6.315,0,0
6.316,1,0
6.317,0,0
6.318,0,0
6.319,0,0
6.32,0,0
6.321,0,0
6.322,0,0
6.323,0,0
6.324,0,0
6.325,0,0
6.326,1,0
6.327,1,0
6.328,3,0
6.329,0,0
6.33,1,0
6.331,1,0
6.332,0,0
6.333,1,0
6.334,0,0
6.335,0,0
6.336,0,0
6.337,0,0
6.338,1,0
6.339,0,0
6.34,0,0
6.341,0,0
6.342,0,0
6.343,0,0
6.344,0,0
6.345,0,0
6.346,0,0
6.347,0,0
6.348,0,0
6.349,0,0
6.35,1,0
6.351,0,0
6.352,0,0
6.353,0,0
6.354,0,0
6.355,2,0
6.356,0,0
6.357,0,0
6.358,0,0
6.359,0,0
6.36,0,0
6.361,0,0
6.362,1,0
6.363,2,0
6.364,1,0
6.365,1,0
6.366,1,0
6.367,1,0
6.368,0,0
6.369,0,0
6.37,0,0
6.371,0,0
6.372,0,0
6.373,0,0
6.374,0,0
6.375,0,0
6.376,0,0
6.377,0,0
6.378,0,0
6.379,0,0
6.38,1,0
6.381,0,0
6.382,0,0
6.383,0,0
6.384,0,0
6.385,0,0
6.386,0,0
6.387,0,0
6.388,0,0
6.389,0,0
6.39,0,0
6.391,3,0
6.392,1,0
6.393,3,0
6.394,0,0
6.395,3,0
6.396,0,0
6.397,0,0
6.398,0,0
6.399,0,0
6.4,0,0
6.401,0,0
6.402,0,0
6.403,0,0
6.404,1,0
6.405,0,0
6.406,0,0
6.407,0,0
6.408,0,0
6.409,0,0
6.41,0,0
6.411,0,0
6.412,0,0
6.413,0,0
6.414,0,0
6.415,0,0
6.416,0,0
6.417,1,0
6.418,0,0
6.419,0,0
6.42,0,0
6.421,0,0
6.422,0,0
6.423,0,0
6.424,0,0
6.425,0,0
6.426,0,0
6.427,2,0
6.428,0,0
6.429,3,0
6.43,1,0
6.431,1,0
6.432,0,0
6.433,1,0
6.434,0,0
6.435,0,0
6.436,0,0
6.437,0,0
6.438,1,0
6.439,0,0
6.44,0,0
6.441,0,0
6.442,0,0
6.443,0,0
6.444,0,0
6.445,0,0
6.446,0,0
6.447,0,0
6.448,0,0
6.449,0,0
6.45,1,0
6.451,0,0
6.452,0,0
6.453,0,0
6.454,0,0
6.455,0,0
6.456,0,0
6.457,1,0
6.458,1,0
6.459,0,0
6.46,0,0
6.461,0,0
6.462,3,0
6.463,0,0
6.464,1,0
6.465,1,0
6.466,1,0
6.467,0,0
6.468,1,0
6.469,0,0
6.47,0,0
6.471,0,0
6.472,0,0
6.473,0,0
6.474,0,0
6.475,0,0
6.476,0,0
6.477,0,0
6.478,0,0
6.479,0,0
6.48,0,0
6.481,1,0
6.482,0,0
6.483,0,0
6.484,0,0
6.485,0,0
6.486,0,0
6.487,0,0
6.488,0,0
6.489,0,0
6.49,0,0
6.491,0,0
6.492,0,0
6.493,3,0
6.494,1,0
6.495,3,0
6.496,0,0
6.497,1,0
6.498,0,0
6.499,0,0
6.5,0,0
6.501,0,0
6.502,0,0
6.503,0,0
6.504,1,0
6.505,0,0
6.506,1,0
6.507,0,0
6.508,0,0
6.509,0,0
6.51,0,0
6.511,0,0
6.512,0,0
6.513,0,0
6.514,0,0
6.515,0,0
6.516,0,0
6.517,0,0
6.518,0,0
6.519,2,0
6.52,2,0
6.521,2,0
6.522,0,0
6.523,0,0
6.524,0,0
6.525,0,0
6.526,0,0
6.527,2,0
6.528,0,0
6.529,0,0
6.53,0,0
6.531,0,0
6.532,3,0
6.533,1,0
6.534,1,0
6.535,0,0
6.536,1,0
6.537,0,0
6.538,0,0
6.539,0,0
6.54,1,0
6.541,0,0
6.542,0,0
6.543,0,0
6.544,0,0
6.545,0,0
6.546,0,0
6.547,0,0
6.548,0,0
6.549,0,0
6.55,0,0
6.551,1,0
6.552,0,0
6.553,0,0
6.554,0,0
6.555,0,0
6.556,0,0
6.557,0,0
6.558,1,0
6.559,1,0
6.56,0,0
6.561,0,0
6.562,0,0
6.563,3,0
6.564,0,0
6.565,1,0
6.566,1,0
6.567,1,0
6.568,0,0
6.569,1,0
6.57,0,0
6.571,0,0
6.572,0,0
6.573,0,0
6.574,0,0
6.575,0,0
6.576,0,0
6.577,0,0
6.578,0,0
6.579,0,0
6.58,0,0
6.581,0,0
6.582,0,0
6.583,1,0
6.584,0,0
6.585,0,0
6.586,0,0
6.587,0,0
6.588,0,0
6.589,0,0
6.59,0,0
6.591,0,0
6.592,0,0
6.593,0,0
6.594,3,0
6.595,1,0
6.596,3,0
6.597,1,0
6.598,0,0
6.599,0,0
6.6,0,0
6.601,0,0
6.602,0,0
6.603,0,0
6.604,0,0
6.605,0,0
6.606,0,0
6.607,0,0
6.608,1,0
6.609,0,0
6.61,0,0
6.611,0,0
6.612,0,0
6.613,0,0
6.614,0,0
6.615,0,0
6.616,0,0
6.617,0,0
6.618,0,0
6.619,1,0
6.62,1,0
6.621,0,0
6.622,0,0
6.623,2,0
6.624,0,0
6.625,2,0
6.626,0,0
6.627,0,0
6.628,0,0
6.629,0,0
6.63,0,0
6.631,0,0
6.632,0,0
6.633,2,0
6.634,3,0
6.635,1,0
6.636,0,0
6.637,1,0
6.638,1,0
6.639,0,0
6.64,0,0
6.641,1,0
6.642,0,0
6.643,0,0
6.644,0,0
6.645,0,0
6.646,0,0
6.647,0,0
6.648,0,0
6.649,0,0
6.65,0,0
6.651,0,0
6.652,0,0
6.653,0,0
6.654,1,0
6.655,0,0
6.656,0,0
6.657,0,0
6.658,2,0
6.659,0,0
6.66,0,0
6.661,0,0
6.662,0,0
6.663,0,0
6.664,0,0
6.665,3,0
6.666,1,0
6.667,1,0
6.668,1,0
6.669,0,0
6.67,0,0
6.671,1,0
6.672,0,0
6.673,0,0
6.674,0,0
6.675,0,0
6.676,0,0
6.677,0,0
6.678,0,0
6.679,0,0
6.68,0,0
6.681,0,0
6.682,1,0
6.683,0,0
6.684,0,0
6.685,0,0
6.686,0,0
6.687,0,0
6.688,0,0
6.689,0,0
6.69,0,0
6.691,0,0
6.692,0,0
6.693,0,0
6.694,0,0
6.695,3,0
6.696,1,0
6.697,3,0
6.698,0,0
6.699,1,0
6.7,0,0
6.701,0,0
6.702,0,0
6.703,0,0
6.704,0,0
6.705,0,0
6.706,0,0
6.707,0,0
6.708,1,0
6.709,0,0
6.71,0,0
6.711,0,0
6.712,0,0
6.713,0,0
6.714,0,0
6.715,0,0
6.716,0,0
6.717,0,0
6.718,0,0
6.719,0,0
6.72,1,0
6.721,0,0
6.722,0,0
6.723,0,0
6.724,0,0
6.725,0,0
6.726,0,0
6.727,0,0
6.728,0,0
6.729,0,0
6.73,2,0
6.731,0,0
6.732,3,0
6.733,0,0
6.734,1,0
6.735,1,0
6.736,1,0
6.737,0,0
6.738,0,0
6.739,0,0
6.74,0,0
6.741,0,0
6.742,1,0
6.743,0,0
6.744,0,0
6.745,0,0
6.746,0,0
6.747,0,0
6.748,0,0
6.749,0,0
6.75,0,0
6.751,0,0
6.752,0,0
6.753,0,0
6.754,0,0
6.755,1,0
6.756,0,0
6.757,0,0
6.758,0,0
6.759,0,0
6.76,2,0
6.761,0,0
6.762,0,0
6.763,0,0
6.764,0,0
6.765,3,0
6.766,0,0
6.767,1,0
6.768,1,0
6.769,1,0
6.77,0,0
6.771,1,0
6.772,0,0
6.773,0,0
6.774,0,0
6.775,0,0
6.776,0,0
6.777,0,0
6.778,0,0
6.779,0,0
6.78,0,0
6.781,0,0
6.782,0,0
6.783,0,0
6.784,1,0
6.785,0,0
6.786,0,0
6.787,0,0
6.788,0,0
6.789,0,0
6.79,0,0
6.791,0,0
6.792,0,0
6.793,0,0
6.794,0,0
6.795,0,0
6.796,3,0
6.797,3,0
6.798,1,0
6.799,0,0
6.8,1,0
6.801,0,0
6.802,0,0
6.803,0,0
6.804,0,0
6.805,0,0
6.806,0,0
6.807,0,0
6.808,0,0
6.809,1,0
6.81,0,0
6.811,1,0
6.812,0,0
6.813,0,0
6.814,0,0
6.815,0,0
6.816,0,0
6.817,0,0
6.818,0,0
6.819,0,0
6.82,0,0
6.821,1,0
6.822,0,0
6.823,0,0
6.824,0,0
6.825,0,0
6.826,0,0
6.827,0,0
6.828,0,0
6.829,0,0
6.83,0,0
6.831,2,0
6.832,0,0
6.833,3,0
6.834,1,0
6.835,1,0
6.836,0,0
6.837,1,0
6.838,0,0
6.839,0,0
6.84,0,0
6.841,0,0
6.842,1,0
6.843,0,0
6.844,0,0
6.845,0,0
6.846,0,0
6.847,0,0
6.848,0,0
6.849,0,0
6.85,0,0
6.851,0,0
6.852,0,0
6.853,0,0
6.854,1,0
6.855,0,0
6.856,0,0
6.857,0,0
6.858,0,0
6.859,0,0
6.86,2,0
6.861,0,0
6.862,0,0
6.863,0,0
6.864,0,0
6.865,0,0
6.866,0,0
6.867,3,0
6.868,1,0
6.869,0,0
6.87,1,0
6.871,1,0
6.872,1,0
6.873,0,0
6.874,0,0
6.875,0,0
6.876,0,0
6.877,0,0
6.878,0,0
6.879,0,0
6.88,0,0
6.881,0,0
6.882,0,0
6.883,0,0
6.884,0,0
6.885,1,0
6.886,0,0
6.887,0,0
6.888,0,0
6.889,0,0
6.89,0,0
6.891,0,0
6.892,0,0
6.893,0,0
6.894,0,0
6.895,0,0
6.896,3,0
6.897,1,0
6.898,2,0
6.899,1,0
6.9,0,0
6.901,1,0
6.902,0,0
6.903,0,0
6.904,0,0
6.905,0,0
6.906,0,0
6.907,0,0
6.908,0,0
6.909,0,0
6.91,0,0
6.911,1,0
6.912,0,0
6.913,0,0
6.914,2,0
6.915,0,0
6.916,0,0
6.917,0,0
6.918,0,0
6.919,1,0
6.92,0,0
6.921,1,0
6.922,0,0
6.923,0,0
6.924,1,0
6.925,1,0
6.926,1,0
6.927,0,0
6.928,1,0
6.929,0,0
6.93,0,0
6.931,0,0
6.932,0,0
6.933,2,0
6.934,0,0
6.935,3,0
6.936,1,0
6.937,0,0
6.938,2,0
6.939,1,0
6.94,0,0
6.941,0,0
6.942,1,0
6.943,1,0
6.944,0,0
6.945,0,0
6.946,0,0
6.947,0,0
6.948,0,0
6.949,0,0
6.95,0,0
6.951,1,0
6.952,0,0
6.953,1,0
6.954,1,0
6.955,0,0
6.956,3,0
6.957,0,0
6.958,0,0
6.959,0,0
6.96,0,0
6.961,3,0
6.962,1,0
6.963,0,0
6.964,0,0
6.965,0,0
6.966,0,0
6.967,1,0
6.968,3,0
6.969,1,0
6.97,0,0
6.971,1,0
6.972,3,0
6.973,0,0
6.974,0,0
6.975,0,0
6.976,0,0
6.977,0,0
6.978,0,0
6.979,0,0
6.98,0,0
6.981,0,0
6.982,0,0
6.983,0,0
6.984,1,0
6.985,0,0
6.986,0,0
6.987,0,0
6.988,0,0
6.989,0,0
6.99,0,0
6.991,0,0
6.992,0,0
6.993,0,0
6.994,0,0
6.995,0,0
6.996,0,0
6.997,0,0
6.998,3,0
6.999,3,0
7,0,0
7.001,1,0
7.002,1,0
7.003,0,0
7.004,0,0
7.005,0,0
7.006,0,0
7.007,0,0
7.008,0,0
7.009,0,0
7.01,0,0
7.011,0,0
7.012,1,0
7.013,0,0
7.014,0,0
7.015,0,0
7.016,0,0
7.017,0,0
7.018,0,0
7.019,0,0
7.02,0,0
7.021,0,0
7.022,0,0
7.023,1,0
7.024,0,0
7.025,0,0
7.026,0,0
7.027,0,0
7.028,0,0
7.029,0,0
7.03,0,0
7.031,0,0
7.032,1,0
7.033,1,0
7.034,0,0
7.035,0,0
7.036,3,0
7.037,0,0
7.038,2,0
7.039,0,0
7.04,1,0
7.041,0,0
7.042,0,0
7.043,0,0
7.044,1,0
7.045,0,0
7.046,0,0
7.047,0,0
7.048,0,0
7.049,0,0
7.05,0,0
7.051,0,0
7.052,0,0
7.053,0,0
7.054,0,0
7.055,0,0
7.056,0,0
7.057,1,0
7.058,0,0
7.059,0,0
7.06,0,0
7.061,0,0
7.062,2,0
7.063,0,0
7.064,0,0
7.065,0,0
7.066,0,0
7.067,0,0
7.068,0,0
7.069,3,0
7.07,0,0
7.071,1,0
7.072,1,0
7.073,2,0
7.074,0,0
7.075,0,0
7.076,0,0
7.077,0,0
7.078,0,0
7.079,0,0
7.08,0,0
7.081,0,0
7.082,0,0
7.083,0,0
7.084,0,0
7.085,1,0
7.086,0,0
7.087,0,0
7.088,0,0
7.089,0,0
7.09,0,0
7.091,0,0
7.092,0,0
7.093,0,0
7.094,0,0
7.095,0,0
7.096,0,0
7.097,0,0
7.098,3,0
7.099,1,0
7.1,2,0
7.101,1,0
7.102,1,0
7.103,0,0
7.104,0,0
7.105,0,0
7.106,0,0
7.107,0,0
7.108,0,0
7.109,0,0
7.11,0,0
7.111,1,0
7.112,0,0
7.113,0,0
7.114,0,0
7.115,0,0
7.116,0,0
7.117,0,0
7.118,0,0
7.119,0,0
7.12,0,0
7.121,0,0
7.122,0,0
7.123,0,0
7.124,1,0
7.125,0,0
7.126,0,0
7.127,0,0
7.128,0,0
7.129,0,0
7.13,0,0
7.131,0,0
7.132,0,0
7.133,0,0
7.134,2,0
7.135,0,0
7.136,3,0
7.137,1,0
7.138,1,0
7.139,0,0
7.14,1,0
7.141,0,0
7.142,0,0
7.143,0,0
7.144,0,0
7.145,0,0
7.146,0,0
7.147,0,0
7.148,1,0
7.149,0,0
7.15,0,0
7.151,0,0
7.152,0,0
7.153,0,0
7.154,0,0
7.155,0,0
7.156,0,0
7.157,0,0
7.158,0,0
7.159,1,0
7.16,0,0
7.161,0,0
7.162,2,0
7.163,0,0
7.164,0,0
7.165,0,0
7.166,0,0
7.167,0,0
7.168,0,0
7.169,0,0
7.17,0,0
7.171,3,0
7.172,1,0
7.173,2,0
7.174,0,0
7.175,1,0
7.176,0,0
7.177,0,0
7.178,0,0
7.179,0,0
7.18,0,0
7.181,0,0
7.182,0,0
7.183,0,0
7.184,0,0
7.185,0,0
7.186,1,0
7.187,0,0
7.188,0,0
7.189,0,0
7.19,0,0
7.191,0,0
7.192,0,0
7.193,0,0
7.194,0,0
7.195,0,0
7.196,0,0
7.197,3,0
7.198,0,0
7.199,1,0
7.2,3,0
7.201,0,0
7.202,1,0
7.203,0,0
7.204,0,0
7.205,0,0
7.206,0,0
7.207,0,0
7.208,0,0
7.209,0,0
7.21,0,0
7.211,0,0
7.212,0,0
7.213,1,0
7.214,0,0
7.215,0,0
7.216,0,0
7.217,0,0
7.218,0,0
7.219,0,0
7.22,0,0
7.221,0,0
7.222,0,0
7.223,0,0
7.224,1,0
7.225,0,0
7.226,0,0
7.227,0,0
7.228,0,0
7.229,0,0
7.23,0,0
7.231,0,0
7.232,0,0
7.233,0,0
7.234,0,0
7.235,0,0
7.236,0,0
7.237,0,0
7.238,2,0
7.239,0,0
7.24,0,0
7.241,0,0
7.242,0,0
7.243,3,0
7.244,0,0
7.245,1,0
7.246,1,0
7.247,2,0
7.248,0,0
7.249,0,0
7.25,0,0
7.251,0,0
7.252,0,0
7.253,0,0
7.254,0,0
7.255,0,0
7.256,0,0
7.257,0,0
7.258,0,0
7.259,1,0
7.26,0,0
7.261,0,0
7.262,2,0
7.263,0,0
7.264,0,0
7.265,0,0
7.266,0,0
7.267,0,0
7.268,0,0
7.269,0,0
7.27,0,0
7.271,3,0
7.272,1,0
7.273,1,0
7.274,1,0
7.275,1,0
7.276,0,0
7.277,0,0
7.278,0,0
7.279,0,0
7.28,0,0
7.281,0,0
7.282,0,0
7.283,0,0
7.284,0,0
7.285,0,0
7.286,1,0
7.287,0,0
7.288,0,0
7.289,0,0
7.29,0,0
7.291,0,0
7.292,0,0
7.293,0,0
7.294,0,0
7.295,0,0
7.296,0,0
7.297,0,0
7.298,0,0
7.299,3,0
7.3,3,0
7.301,0,0
7.302,1,0
7.303,1,0
7.304,0,0
7.305,0,0
7.306,0,0
7.307,0,0
7.308,0,0
7.309,0,0
7.31,0,0
7.311,0,0
7.312,0,0
7.313,1,0
7.314,0,0
7.315,0,0
7.316,0,0
7.317,0,0
7.318,0,0
7.319,0,0
7.32,0,0
7.321,0,0
7.322,0,0
7.323,5,0
7.324,0,0
7.325,1,0
7.326,0,0
7.327,0,0
7.328,0,0
7.329,0,0
7.33,0,0
7.331,0,0
7.332,0,0
7.333,0,0
7.334,0,0
7.335,0,0
7.336,0,0
7.337,2,0
7.338,0,0
7.339,3,0
7.34,1,0
7.341,2,0
7.342,0,0
7.343,1,0
7.344,0,0
7.345,0,0
7.346,0,0
7.347,1,0
7.348,0,0
7.349,0,0
7.35,0,0
7.351,0,0
7.352,0,0
7.353,0,0
7.354,0,0
7.355,0,0
7.356,0,0
7.357,0,0
7.358,0,0
7.359,0,0
7.36,1,0
7.361,0,0
7.362,0,0
7.363,0,0
7.364,2,0
7.365,0,0
7.366,0,0
7.367,0,0
7.368,0,0
7.369,0,0
7.37,0,0
7.371,0,0
7.372,3,0
7.373,0,0
7.374,0,0
7.375,3,0
7.376,1,0
7.377,0,0
7.378,0,0
7.379,0,0
7.38,0,0
7.381,0,0
7.382,0,0
7.383,0,0
7.384,0,0
7.385,0,0
7.386,0,0
7.387,0,0
7.388,1,0
7.389,0,0
7.39,0,0
7.391,0,0
7.392,0,0
7.393,0,0
7.394,0,0
7.395,0,0
7.396,0,0
7.397,0,0
7.398,0,0
7.399,0,0
7.4,3,0
7.401,1,0
7.402,1,0
7.403,2,0
7.404,1,0
7.405,0,0
7.406,0,0
7.407,0,0
7.408,0,0
7.409,0,0
7.41,0,0
7.411,0,0
7.412,0,0
7.413,0,0
7.414,1,0
7.415,0,0
7.416,0,0
7.417,0,0
7.418,0,0
7.419,0,0
7.42,0,0
7.421,0,0
7.422,0,0
7.423,0,0
7.424,0,0
7.425,0,0
7.426,0,0
7.427,1,0
7.428,0,0
7.429,0,0
7.43,0,0
7.431,0,0
7.432,0,0
7.433,0,0
7.434,0,0
7.435,0,0
7.436,1,0
7.437,1,0
7.438,0,0
7.439,3,0
7.44,1,0
7.441,1,0
7.442,0,0
7.443,1,0
7.444,0,0
7.445,0,0
7.446,0,0
7.447,0,0
7.448,1,0
7.449,0,0
7.45,0,0
7.451,0,0
7.452,0,0
7.453,0,0
7.454,0,0
7.455,0,0
7.456,0,0
7.457,0,0
7.458,0,0
7.459,0,0
7.46,1,0
7.461,0,0
7.462,0,0
7.463,0,0
7.464,2,0
7.465,0,0
7.466,0,0
7.467,0,0
7.468,0,0
7.469,0,0
7.47,0,0
7.471,0,0
7.472,0,0
7.473,3,0
7.474,1,0
7.475,0,0
7.476,0,0
7.477,3,0
7.478,0,0
7.479,0,0
7.48,0,0
7.481,0,0
7.482,0,0
7.483,0,0
7.484,0,0
7.485,0,0
7.486,0,0
7.487,0,0
7.488,1,0
7.489,0,0
7.49,0,0
7.491,0,0
7.492,0,0
7.493,0,0
7.494,0,0
7.495,0,0
7.496,0,0
7.497,0,0
7.498,0,0
7.499,0,0
7.5,1,0
7.501,2,0
7.502,1,0
7.503,3,0
7.504,0,0
7.505,1,0
7.506,0,0
7.507,0,0
7.508,0,0
7.509,0,0
7.51,0,0
7.511,0,0
7.512,0,0
7.513,0,0
7.514,0,0
7.515,0,0
7.516,1,0
7.517,0,0
7.518,0,0
7.519,0,0
7.52,0,0
7.521,0,0
7.522,0,0
7.523,0,0
7.524,0,0
7.525,0,0
7.526,0,0
7.527,0,0
7.528,0,0
7.529,1,0
7.53,0,0
7.531,0,0
7.532,0,0
7.533,0,0
7.534,0,0
7.535,0,0
7.536,0,0
7.537,0,0
7.538,0,0
7.539,2,0
7.54,0,0
7.541,0,0
7.542,3,0
7.543,1,0
7.544,1,0
7.545,0,0
7.546,1,0
7.547,0,0
7.548,0,0
7.549,0,0
7.55,1,0
7.551,0,0
7.552,0,0
7.553,0,0
7.554,0,0
7.555,0,0
7.556,0,0
7.557,0,0
7.558,0,0
7.559,0,0
7.56,0,0
7.561,0,0
7.562,0,0
7.563,1,0
7.564,1,0
7.565,1,0
7.566,0,0
7.567,0,0
7.568,0,0
7.569,0,0
7.57,0,0
7.571,0,0
7.572,0,0
7.573,0,0
7.574,0,0
7.575,1,0
7.576,3,0
7.577,1,0
7.578,1,0
7.579,1,0
7.58,0,0
7.581,0,0
7.582,0,0
7.583,0,0
7.584,0,0
7.585,0,0
7.586,0,0
7.587,0,0
7.588,0,0
7.589,1,0
7.59,0,0
7.591,0,0
7.592,0,0
7.593,0,0
7.594,0,0
7.595,0,0
7.596,0,0
7.597,0,0
7.598,0,0
7.599,0,0
7.6,3,0
7.601,1,0
7.602,0,0
7.603,3,0
7.604,1,0
7.605,0,0
7.606,0,0
7.607,0,0
7.608,0,0
7.609,0,0
7.61,0,0
7.611,0,0
7.612,0,0
7.613,0,0
7.614,1,0
7.615,0,0
7.616,0,0
7.617,0,0
7.618,0,0
7.619,0,0
7.62,0,0
7.621,0,0
7.622,0,0
7.623,0,0
7.624,0,0
7.625,0,0
7.626,0,0
7.627,1,0
7.628,0,0
7.629,0,0
7.63,0,0
7.631,0,0
7.632,0,0
7.633,0,0
7.634,0,0
7.635,0,0
7.636,0,0
7.637,0,0
7.638,0,0
7.639,2,0
7.64,0,0
7.641,3,0
7.642,0,0
7.643,1,0
7.644,1,0
7.645,1,0
7.646,0,0
7.647,0,0
7.648,0,0
7.649,0,0
7.65,0,0
7.651,1,0
7.652,0,0
7.653,0,0
7.654,0,0
7.655,0,0
7.656,0,0
7.657,0,0
7.658,0,0
7.659,0,0
7.66,0,0
7.661,0,0
7.662,0,0
7.663,0,0
7.664,0,0
7.665,0,0
7.666,2,0
7.667,1,0
7.668,0,0
7.669,0,0
7.67,0,0
7.671,0,0
7.672,0,0
7.673,0,0
7.674,0,0
7.675,3,0
7.676,1,0
7.677,1,0
7.678,1,0
7.679,1,0
7.68,0,0
7.681,0,0
7.682,0,0
7.683,0,0
7.684,0,0
7.685,0,0
7.686,0,0
7.687,0,0
7.688,0,0
7.689,1,0
7.69,0,0
7.691,0,0
7.692,0,0
7.693,0,0
7.694,0,0
7.695,0,0
7.696,0,0
7.697,0,0
7.698,0,0
7.699,0,0
7.7,0,0
7.701,0,0
7.702,3,0
7.703,0,0
7.704,3,0
7.705,0,0
7.706,2,0
7.707,0,0
7.708,0,0
7.709,0,0
7.71,0,0
7.711,0,0
7.712,0,0
7.713,0,0
7.714,0,0
7.715,1,0
7.716,0,0
7.717,0,0
7.718,0,0
7.719,0,0
7.72,0,0
7.721,0,0
7.722,0,0
7.723,0,0
7.724,0,0
7.725,0,0
7.726,0,0
7.727,0,0
7.728,0,0
7.729,1,0
7.73,0,0
7.731,0,0
7.732,0,0
7.733,0,0
7.734,0,0
7.735,0,0
7.736,0,0
7.737,0,0
7.738,0,0
7.739,0,0
7.74,0,0
7.741,0,0
7.742,0,0
7.743,2,0
7.744,3,0
7.745,0,0
7.746,1,0
7.747,1,0
7.748,1,0
7.749,0,0
7.75,0,0
7.751,0,0
7.752,0,0
7.753,0,0
7.754,0,0
7.755,1,0
7.756,0,0
7.757,0,0
7.758,0,0
7.759,0,0
7.76,0,0
7.761,0,0
7.762,0,0
7.763,0,0
7.764,0,0
7.765,0,0
7.766,1,0
7.767,1,0
7.768,1,0
7.769,0,0
7.77,0,0
7.771,0,0
7.772,0,0
7.773,0,0
7.774,0,0
7.775,0,0
7.776,0,0
7.777,0,0
7.778,0,0
7.779,4,0
7.78,0,0
7.781,1,0
7.782,1,0
7.783,1,0
7.784,0,0
7.785,0,0
7.786,0,0
7.787,0,0
7.788,0,0
7.789,0,0
7.79,0,0
7.791,0,0
7.792,1,0
7.793,0,0
7.794,0,0
7.795,0,0
7.796,0,0
7.797,0,0
7.798,0,0
7.799,0,0
7.8,0,0
7.801,0,0
7.802,0,0
7.803,0,0
7.804,5,0
7.805,0,0
7.806,2,0
7.807,0,0
7.808,1,0
7.809,0,0
7.81,0,0
7.811,0,0
7.812,0,0
7.813,0,0
7.814,0,0
7.815,0,0
7.816,1,0
7.817,0,0
7.818,0,0
7.819,0,0
7.82,0,0
7.821,0,0
7.822,0,0
7.823,0,0
7.824,0,0
7.825,0,0
7.826,0,0
7.827,0,0
7.828,0,0
7.829,1,0
7.83,0,0
7.831,0,0
7.832,0,0
7.833,0,0
7.834,3,0
7.835,2,0
7.836,0,0
7.837,0,0
7.838,0,0
7.839,0,0
7.84,0,0
7.841,3,0
7.842,0,0
7.843,1,0
7.844,1,0
7.845,1,0
7.846,0,0
7.847,0,0
7.848,0,0
7.849,2,0
7.85,0,0
7.851,0,0
7.852,0,0
7.853,0,0
7.854,0,0
7.855,1,0
7.856,0,0
7.857,0,0
7.858,0,0
7.859,0,0
7.86,0,0
7.861,0,0
7.862,0,0
7.863,0,0
7.864,0,0
7.865,0,0
7.866,0,0
7.867,0,0
7.868,2,0
7.869,0,0
7.87,1,0
7.871,0,0
7.872,0,0
7.873,0,0
7.874,0,0
7.875,0,0
7.876,0,0
7.877,0,0
7.878,0,0
7.879,0,0
7.88,0,0
7.881,4,0
7.882,0,0
7.883,1,0
7.884,1,0
7.885,1,0
7.886,0,0
7.887,0,0
7.888,0,0
7.889,0,0
7.89,0,0
7.891,1,0
7.892,0,0
7.893,0,0
7.894,0,0
7.895,0,0
